city,streetAddress,zipcode,latitude,longitude,propertyTaxRate,garageSpaces,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,homeType,parkingSpaces,yearBuilt,latestPrice,numPriceChanges,latest_saledate,latest_salemonth,latest_saleyear,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,houseAge,pricePerSqFt
austin,12619 Cloud Mountain Xing,78726,30.423702239990234,-97.86214447021484,1.98,0,True,True,False,True,False,False,Single Family,0,2000,429000.0,9,2020-01-22,1,2020,32,0,5,1,1,0,0,0,0,11325.6,3033.0,1,0,1,1,2.033333333333333,7.0,1277,16,4.0,4,2,25,141.4441147378833
austin,9016 Elfen Cv,78724,30.283544540405284,-97.62621307373048,1.98,0,True,True,False,True,False,False,Single Family,0,2009,259900.0,1,2019-03-13,3,2019,33,0,3,1,0,0,0,0,0,12196.8,2573.0,1,0,1,2,2.733333333333333,3.6666666666666665,1085,11,3.0,3,2,16,101.01049358725224
austin,9010 Spring Lake Dr,78750,30.438554763793945,-97.7947235107422,1.98,5,True,True,True,True,False,True,Single Family,5,1977,629000.0,3,2020-10-22,10,2020,77,0,7,2,3,1,0,0,0,13503.6,2340.0,0,1,1,1,0.9,8.666666666666666,1632,16,3.0,4,2,48,268.8034188034188
austin,14109 Genesee Trl,78717,30.48757362365723,-97.7937240600586,2.21,0,True,True,False,True,False,True,Single Family,0,2014,525000.0,3,2019-02-20,2,2019,40,0,3,2,0,0,0,0,0,7710.0,3187.0,1,0,1,1,3.266666666666667,7.666666666666668,1259,14,3.0,4,2,11,164.73172262315657
austin,8108 Red Bird Ct,78726,30.424427032470703,-97.86241912841795,1.98,2,True,True,True,True,False,False,Single Family,2,2002,345000.0,6,2020-11-17,11,2020,55,0,1,3,4,2,0,0,0,7492.0,3675.0,1,0,1,1,2.1333333333333333,7.0,1277,16,4.0,5,2,23,93.87755102040816
austin,1804 Rinker Ranch Dr,78725,30.21903991699219,-97.6354522705078,1.98,2,True,True,True,True,False,False,Single Family,2,2017,255000.0,1,2020-03-30,3,2020,1,0,3,2,0,1,0,1,0,5000.0,1641.0,1,0,1,1,3.1666666666666665,3.0,1457,13,2.0,3,1,8,155.3930530164534
austin,5501 Gooding Dr,78744,30.17507362365723,-97.6934585571289,1.98,0,True,True,False,True,False,True,Single Family,0,2019,282226.0,1,2020-02-27,2,2020,8,0,0,0,1,0,0,0,0,5532.0,1413.0,1,0,1,1,2.9666666666666663,3.6666666666666665,1532,12,2.0,3,1,6,199.73531493276715
austin,15108 Stave Oak Ln,78724,30.252227783203125,-97.5805206298828,1.98,2,True,True,True,True,False,False,Single Family,2,2004,180000.0,3,2018-10-31,10,2018,24,0,4,2,0,0,0,0,0,6229.0,1326.0,1,0,1,1,2.1666666666666665,2.6666666666666665,1478,13,2.0,3,1,21,135.74660633484163
austin,2907 Crownover St,78725,30.227558135986328,-97.58959197998048,1.98,0,True,True,False,True,False,False,Single Family,0,2005,184900.0,2,2019-08-13,8,2019,24,0,5,1,0,0,0,1,0,4312.0,1203.0,1,0,1,1,1.8666666666666665,3.0,1457,13,2.0,3,1,20,153.6990856192851
austin,7004 Juneberry Cv,78750,30.37546539306641,-97.79732513427734,1.98,2,True,True,True,True,False,False,Single Family,2,1982,750000.0,2,2020-09-11,9,2020,110,0,4,2,1,0,0,1,0,8319.0,2922.0,1,0,1,1,2.833333333333333,7.0,1523,17,4.0,3,2,43,256.6735112936345
austin,11129 Rio Vista Dr,78726,30.43508529663086,-97.82764434814452,1.98,4,True,True,True,True,False,False,Single Family,4,1996,475000.0,1,2020-11-30,11,2020,38,1,3,2,5,3,0,0,0,7405.0,2428.0,1,0,1,1,1.4666666666666668,8.0,1275,15,3.0,3,2,29,195.6342668863262
austin,2420 Kale Dr,78725,30.213565826416016,-97.63741302490234,1.98,4,True,True,True,True,False,True,Single Family,4,2010,219000.0,1,2019-09-06,9,2019,24,0,4,2,1,3,0,0,0,10000.0,1256.0,1,0,1,1,3.3000000000000003,3.0,1457,13,2.0,3,1,15,174.36305732484075
pflugerville,14504 Lake Victor Dr,78660,30.431062698364247,-97.66323852539062,1.98,0,True,True,False,True,False,False,Single Family,0,2011,293300.0,6,2019-02-12,2,2019,33,0,3,1,0,0,0,0,0,6011.0,3047.0,1,0,1,1,1.3,2.6666666666666665,1063,14,3.0,3,2,14,96.25861503117821
austin,14311 Kincheloe St,78725,30.24378967285156,-97.5844955444336,1.98,0,True,True,False,True,False,False,Single Family,0,1988,229999.0,1,2019-05-13,5,2019,25,0,4,1,0,0,0,1,0,7274.0,1712.0,1,0,1,1,1.7000000000000002,3.0,1457,13,3.0,3,2,37,134.34521028037383
austin,9012 Spring Lake Dr,78750,30.43881416320801,-97.79473876953124,1.98,0,True,True,False,True,False,False,Single Family,0,1975,415000.0,1,2018-03-27,3,2018,40,0,0,1,0,0,0,0,0,13503.6,2234.0,0,1,1,1,0.9,8.666666666666666,1632,16,3.0,3,1,50,185.76544315129811
austin,6021 Signal Point,78724,30.29134750366211,-97.64522552490234,1.98,2,True,True,True,True,False,False,Single Family,2,1980,175000.0,2,2018-12-11,12,2018,17,0,2,2,0,0,0,0,0,4835.0,1315.0,1,0,1,2,3.1,3.6666666666666665,1085,11,2.0,3,1,45,133.07984790874525
austin,7100 Auburn Blaze Ln,78744,30.161739349365234,-97.71949768066406,1.98,0,True,True,False,True,False,True,Single Family,0,2016,389900.0,4,2019-07-01,7,2019,35,0,7,1,2,2,0,1,0,9626.0,3319.0,1,0,1,1,3.0666666666666664,3.6666666666666665,1532,12,3.0,5,2,9,117.47514311539621
austin,14205 Genesee Trl,78717,30.48785781860352,-97.7947006225586,2.21,2,True,True,True,True,False,False,Single Family,2,2013,536170.0,9,2018-08-17,8,2018,1,0,6,3,0,0,0,0,0,7230.0,3415.0,1,0,1,1,3.2999999999999994,7.666666666666668,1259,14,4.0,5,2,12,157.00439238653001
austin,14307 Kincheloe St,78725,30.24393081665039,-97.58484649658205,1.98,0,True,True,False,True,False,False,Single Family,0,1987,179900.0,1,2018-03-09,3,2018,24,0,5,1,0,0,0,0,0,5880.0,1587.0,1,0,1,1,1.7000000000000002,3.0,1457,13,2.0,4,1,38,113.35853812224323
austin,11150 Rio Vista Dr,78726,30.436147689819336,-97.82756805419922,1.98,2,True,True,True,True,False,False,Single Family,2,1994,519900.0,1,2020-09-21,9,2020,55,0,7,2,1,2,0,1,0,6054.0,2766.0,1,0,1,1,1.4,8.0,1275,15,3.0,4,2,31,187.96095444685466
austin,1628 Caballo Blanco Rd,78725,30.220149993896484,-97.63470458984376,1.98,0,True,True,False,True,False,False,Single Family,0,2019,341054.0,2,2019-12-31,12,2019,2,0,2,0,0,0,0,0,0,5000.0,2643.0,1,0,1,1,3.1333333333333333,3.0,1457,13,3.0,4,2,6,129.04048429814605
austin,7002 Anaqua Dr,78750,30.376209259033203,-97.7973175048828,1.98,2,False,True,True,True,False,False,Single Family,2,1984,428000.0,10,2019-10-31,10,2019,20,0,1,2,2,0,0,0,0,8537.0,2576.0,1,0,1,1,2.833333333333333,7.0,1523,17,3.0,3,2,41,166.14906832298138
austin,2903 Crownover St,78725,30.22736740112305,-97.58971405029295,1.98,2,True,True,True,True,False,True,Single Family,2,2005,185000.0,2,2018-12-07,12,2018,26,0,7,2,0,0,0,0,0,4312.0,1203.0,1,0,1,1,1.8666666666666665,3.0,1457,13,2.0,3,1,20,153.7822111388196
austin,11704 Running Brush Cv,78717,30.49654769897461,-97.7974853515625,2.21,0,True,True,False,True,False,False,Single Family,0,2008,415000.0,2,2018-08-09,8,2018,40,0,3,2,0,0,0,0,0,10236.0,3257.0,1,0,1,1,1.8666666666666665,8.333333333333334,1481,16,4.0,5,2,17,127.41786920478968
pflugerville,1112 Strickling Dr,78660,30.43280029296875,-97.6619644165039,1.98,2,True,True,True,True,False,False,Single Family,2,2013,299900.0,5,2020-10-08,10,2020,60,0,4,2,1,2,0,0,0,6141.0,2505.0,1,0,1,1,1.4,2.6666666666666665,1063,14,3.0,4,2,12,119.72055888223552
austin,6001 Elfen Way,78724,30.28300094604492,-97.6276397705078,1.98,0,True,True,False,True,False,False,Single Family,0,2009,249900.0,2,2018-06-07,6,2018,35,0,4,1,0,0,0,0,0,6098.0,1659.0,1,0,1,2,2.766666666666667,3.6666666666666665,1085,11,3.0,3,2,16,150.63291139240508
austin,4525 Esper Ln,78725,30.23840713500977,-97.57384490966795,1.98,2,True,True,True,True,False,False,Townhouse,2,2015,198000.0,4,2019-12-03,12,2019,20,0,4,2,1,1,0,0,0,6098.0,1321.0,1,0,1,1,2.2,3.0,1457,13,3.0,3,2,10,149.88644965934898
austin,11901 Garden Meadow Rd,78725,30.22450065612793,-97.62870025634766,1.98,0,False,True,False,True,False,False,Single Family,0,1995,179900.0,1,2018-06-15,6,2018,22,0,1,0,0,0,0,0,0,14374.8,1500.0,1,0,1,1,2.9,3.0,1457,13,2.0,3,1,30,119.93333333333334
austin,11558 Spicewood Pkwy APT 10,78750,30.444562911987305,-97.80654907226562,1.98,2,True,True,True,True,False,True,Condo,2,2000,355000.0,2,2020-09-10,9,2020,27,0,5,2,0,3,0,1,0,8520.0,1616.0,0,1,1,1,0.9333333333333332,8.666666666666666,1632,16,3.0,3,2,25,219.67821782178217
austin,13304 Bennington Ln,78753,30.40708923339844,-97.64974975585938,1.98,2,True,True,True,True,False,False,Single Family,2,1993,310000.0,1,2020-05-28,5,2020,28,0,3,2,0,0,0,0,0,6795.0,2046.0,0,2,1,1,1.0,3.0,1108,14,2.0,4,1,32,151.5151515151515
austin,14201 Kincheloe St,78725,30.24452972412109,-97.58594512939452,1.98,0,True,True,False,True,False,False,Single Family,0,1987,155000.0,1,2018-02-06,2,2018,12,0,4,1,0,0,0,0,0,6534.0,1411.0,1,0,1,1,1.6666666666666667,3.0,1457,13,2.0,3,1,38,109.85116938341602
austin,3409 Etheredge Dr,78725,30.232646942138672,-97.59120178222656,1.98,0,True,True,False,True,False,False,Single Family,0,2004,189000.0,1,2019-06-28,6,2019,36,0,0,1,0,0,0,0,0,4704.0,1892.0,1,0,1,1,1.7666666666666666,3.0,1457,13,3.0,3,2,21,99.89429175475686
austin,8004 Annalise Dr,78744,30.1763916015625,-97.69696044921876,1.98,2,True,True,True,True,False,False,Single Family,2,2016,339900.0,1,2020-07-09,7,2020,34,0,4,2,2,1,0,1,0,5488.0,2095.0,1,0,1,1,2.9,3.6666666666666665,1532,12,2.0,3,1,9,162.2434367541766
austin,10711 Twisted Elm Dr,78726,30.399572372436523,-97.84323120117188,1.98,2,True,True,True,True,False,True,Single Family,2,2016,515000.0,2,2020-07-30,7,2020,40,0,3,2,1,1,0,1,0,8363.0,2623.0,1,0,1,1,0.8666666666666667,7.0,1381,16,3.0,4,1,9,196.3400686237133
austin,11700 Running Brush Cv,78717,30.49635887145996,-97.797607421875,2.21,0,True,True,False,True,False,False,Single Family,0,2008,339900.0,1,2018-05-25,5,2018,33,0,3,2,0,0,0,0,0,9757.0,2192.0,1,0,1,1,1.9,8.333333333333334,1481,16,2.0,3,1,17,155.06386861313868
austin,11108 Sandstone Trl,78750,30.452693939208984,-97.81514739990234,2.21,2,True,True,True,True,False,False,Single Family,2,2001,650000.0,1,2020-03-12,3,2020,40,0,4,3,2,2,0,0,0,8319.0,3352.0,1,0,1,1,0.7000000000000001,7.666666666666668,1281,14,3.0,5,2,24,193.91408114558473
austin,5512 Catsby Ct,78724,30.25343894958496,-97.58031463623048,1.98,2,True,True,True,True,False,True,Single Family,2,2004,170000.0,4,2018-04-20,4,2018,18,0,3,2,0,0,0,0,0,10541.0,1268.0,1,0,1,1,2.2333333333333334,2.6666666666666665,1478,13,2.0,3,1,21,134.06940063091483
austin,5600 Signal Point,78724,30.288440704345703,-97.64766693115234,1.98,2,True,True,True,True,False,False,Single Family,2,1980,214500.0,3,2018-05-23,5,2018,23,0,3,2,0,0,0,0,0,6490.0,1306.0,1,0,1,2,3.233333333333333,3.6666666666666665,1085,11,2.0,3,1,45,164.24196018376722
austin,13308 Bennington Ln,78753,30.40733528137207,-97.64958953857422,1.98,0,True,True,False,True,False,False,Single Family,0,1993,275000.0,3,2018-01-27,1,2018,36,0,3,1,0,0,0,0,0,6272.0,2398.0,0,2,1,1,1.0,3.0,1108,14,3.0,4,2,32,114.6788990825688
austin,4515 Credo Ln,78725,30.23693084716797,-97.5716781616211,1.98,0,True,True,False,True,False,False,Condo,0,2010,174900.0,1,2018-03-28,3,2018,20,0,2,0,0,0,0,0,0,2613.0,1372.0,1,0,1,1,2.266666666666667,3.0,1457,13,3.0,3,1,15,127.47813411078717
austin,7005 Juneberry Cv,78750,30.37502479553223,-97.79694366455078,1.98,2,True,True,True,True,False,False,Single Family,2,1983,595000.0,2,2019-06-18,6,2019,34,0,5,2,0,0,0,0,0,9796.0,2448.0,1,0,1,1,2.8000000000000003,7.0,1523,17,2.0,4,2,42,243.05555555555554
austin,4517 Senda Ln #181,78725,30.23735237121582,-97.57234954833984,1.98,0,True,True,False,True,False,False,Single Family,0,2013,169900.0,1,2018-07-25,7,2018,12,0,4,0,0,0,0,0,0,5314.0,1250.0,1,0,1,1,2.266666666666667,3.0,1457,13,3.0,2,2,12,135.92
austin,12104 Montclair Bnd,78732,30.341896057128903,-97.90794372558594,1.98,0,True,True,False,True,False,True,Single Family,0,2009,625000.0,4,2019-07-23,7,2019,75,0,4,1,1,0,0,1,0,7797.0,3485.0,1,0,1,1,2.766666666666667,8.333333333333334,1533,17,4.0,5,2,16,179.3400286944046
austin,8917 Sun Shower Bnd,78724,30.27799987792969,-97.63249969482422,1.98,0,True,True,False,True,False,False,Single Family,0,2006,235000.0,6,2019-03-04,3,2019,1,0,4,1,0,0,0,0,0,9147.0,1526.0,1,0,1,2,2.966666666666667,3.6666666666666665,1085,11,2.0,3,1,19,153.99737876802098
austin,7313 Coit Rd,78744,30.15862846374512,-97.71546173095705,1.98,0,True,True,False,True,False,False,Single Family,0,2017,359900.0,3,2019-11-22,11,2019,37,0,3,1,0,0,0,0,0,6185.0,2124.0,1,0,1,1,3.2,3.6666666666666665,1532,12,2.0,3,1,8,169.44444444444446
austin,10300 Echoridge Dr,78750,30.431196212768555,-97.81404876708984,1.98,0,True,True,False,True,False,False,Single Family,0,1992,350000.0,8,2019-02-22,2,2019,22,0,4,1,0,0,0,0,0,7927.0,2965.0,0,1,1,1,1.6333333333333335,8.666666666666666,1632,16,3.0,4,2,33,118.04384485666104
austin,11616 Running Brush Ln,78717,30.49615478515625,-97.79851531982422,2.21,2,True,True,True,True,False,True,Single Family,2,2008,449000.0,1,2019-09-16,9,2019,1,0,0,3,2,0,0,0,0,7666.0,3205.0,1,0,1,1,1.9,8.333333333333334,1481,16,4.0,5,2,17,140.09360374414976
austin,5917 Florencia Ln,78724,30.290372848510746,-97.6427764892578,1.98,0,True,True,False,True,False,True,Single Family,0,2018,425900.0,1,2019-02-21,2,2019,10,0,2,0,0,0,0,0,0,5837.0,2403.0,1,0,1,2,2.966666666666667,3.6666666666666665,1085,11,3.0,3,1,7,177.2367873491469
austin,8104 Sebastapol Cv,78726,30.42441177368164,-97.8601531982422,1.98,0,True,True,False,True,False,False,Single Family,0,2001,595000.0,1,2019-11-08,11,2019,36,0,3,1,1,2,0,1,0,13068.0,3939.0,1,0,1,1,2.0,7.0,1277,16,4.0,5,2,24,151.05356689515105
austin,9205 Springwood Dr,78750,30.44091606140137,-97.79505920410156,1.98,4,True,True,True,True,True,False,Single Family,4,1976,625000.0,1,2020-12-22,12,2020,32,0,1,2,3,1,0,0,0,16117.2,2116.0,0,1,1,1,0.8666666666666667,8.666666666666666,1632,16,3.0,3,1,49,295.3686200378072
austin,14024 Abervil Trl,78717,30.48698425292969,-97.79361724853516,2.21,3,True,True,True,True,False,True,Single Family,3,2013,729000.0,1,2020-05-14,5,2020,38,0,3,3,1,0,0,1,0,10585.0,3409.0,1,0,1,1,3.266666666666667,7.666666666666668,1259,14,3.0,4,1,12,213.84570255206805
austin,4604 Fallenash Dr,78725,30.244930267333984,-97.58519744873048,1.98,0,True,True,False,True,False,False,Single Family,0,1987,199000.0,1,2018-12-14,12,2018,25,0,4,1,0,0,0,0,0,5183.0,1786.0,1,0,1,1,1.6666666666666667,3.0,1457,13,2.0,4,1,38,111.42217245240761
austin,7112 Sentry Path,78744,30.16120529174805,-97.71661376953124,1.98,0,True,True,False,True,False,False,Single Family,0,2018,365990.0,3,2019-03-15,3,2019,3,0,3,1,0,0,0,0,0,6969.0,2289.0,1,0,1,1,3.0666666666666664,3.6666666666666665,1532,12,3.0,3,1,7,159.89078200087374
austin,12000 Garden Gate Dr,78725,30.22534942626953,-97.62696838378906,1.98,1,False,True,True,True,False,False,Mobile / Manufactured,1,1983,220000.0,1,2020-08-31,8,2020,37,0,2,2,2,1,0,1,0,14810.4,1554.0,1,0,1,1,2.8000000000000003,3.0,1457,13,2.0,4,1,42,141.57014157014157
austin,5209 English Glade Dr,78724,30.27394294738769,-97.63169860839844,1.98,2,True,True,True,True,False,False,Single Family,2,2007,265000.0,4,2020-07-15,7,2020,68,0,4,2,2,1,0,0,0,5662.0,1704.0,1,0,1,2,3.1666666666666665,3.6666666666666665,1085,11,2.0,3,1,18,155.51643192488262
austin,11136 Rio Vista Dr,78726,30.4356632232666,-97.82742309570312,1.98,2,True,True,True,True,False,False,Single Family,2,1996,445000.0,4,2020-02-03,2,2020,11,0,5,2,2,2,0,1,0,7013.0,2852.0,1,0,1,1,1.4333333333333336,8.0,1275,15,3.0,3,2,29,156.03085553997195
pflugerville,1120 Strickling Dr,78660,30.432939529418945,-97.6622543334961,1.98,2,True,True,True,True,False,False,Single Family,2,2013,315000.0,1,2020-07-24,7,2020,70,0,2,4,0,0,0,0,0,6098.0,2505.0,1,0,1,1,1.4,2.6666666666666665,1063,14,2.5,4,2,12,125.74850299401197
austin,3006 Crownover St,78725,30.228349685668945,-97.58968353271484,1.98,0,True,True,False,True,False,False,Single Family,0,2005,95000.0,8,2018-11-20,11,2018,26,0,4,1,0,0,0,0,0,4486.0,2088.0,1,0,1,1,1.8333333333333333,3.0,1457,13,3.0,4,2,20,45.49808429118774
austin,15101 Chamberlain Ct,78724,30.25310707092285,-97.57906341552734,1.98,2,True,True,True,True,False,False,Single Family,2,2005,179900.0,2,2018-08-17,8,2018,12,0,3,2,0,0,0,0,0,9234.0,1206.0,1,0,1,1,2.2666666666666666,2.6666666666666665,1478,13,2.0,3,1,20,149.17081260364841
austin,7709 Jester Blvd,78750,30.386159896850582,-97.79894256591795,1.98,0,True,True,False,True,False,False,Single Family,0,1988,735000.0,3,2019-03-08,3,2019,1,0,3,1,0,0,0,0,0,13939.2,3119.0,1,0,1,1,3.1,7.0,1523,17,3.0,4,2,37,235.65245270920167
austin,15421 Staked Plains Loop,78717,30.495710372924805,-97.7973403930664,2.21,2,True,True,True,True,False,True,Single Family,2,2008,429900.0,1,2020-11-05,11,2020,27,0,4,3,3,3,0,0,0,8145.0,2191.0,1,0,1,1,1.9,8.333333333333334,1481,16,2.0,3,1,17,196.21177544500227
austin,5723 Sendero Hills Pkwy,78724,30.29021453857422,-97.64751434326172,1.98,1,True,True,True,True,False,False,Single Family,1,2003,66900.0,5,2018-07-31,7,2018,5,0,4,2,0,0,0,0,0,5793.0,1160.0,1,0,1,2,3.2,3.6666666666666665,1085,11,2.0,3,1,22,57.672413793103445
austin,7305 Van Ness St,78744,30.15879249572754,-97.71443939208984,1.98,2,True,True,True,True,False,False,Single Family,2,2018,385000.0,1,2020-06-15,6,2020,38,0,6,2,0,1,0,0,0,6926.0,2420.0,1,0,1,1,3.1666666666666665,3.6666666666666665,1532,12,3.0,4,2,7,159.0909090909091
austin,4606 Fallenash Dr,78725,30.24505043029785,-97.58512115478516,1.98,0,True,True,False,True,False,False,Single Family,0,1987,195000.0,1,2018-09-06,9,2018,29,0,3,1,0,0,0,0,0,5357.0,2094.0,1,0,1,1,1.7000000000000002,3.0,1457,13,3.0,4,2,38,93.12320916905445
austin,2321 Kale Dr,78725,30.214155197143555,-97.63653564453124,1.98,0,True,True,False,True,False,False,Single Family,0,2010,194900.0,2,2019-01-25,1,2019,16,0,3,1,0,0,0,0,0,4748.0,1096.0,1,0,1,1,3.233333333333333,3.0,1457,13,2.0,3,1,15,177.82846715328466
austin,13827 Camp Comfort Ln,78717,30.486351013183604,-97.78875732421876,2.21,4,True,True,True,True,True,True,Single Family,4,2016,459990.0,7,2020-11-20,11,2020,54,0,3,3,2,2,0,0,0,5662.0,2425.0,1,0,1,1,3.1333333333333333,7.666666666666668,1259,14,3.0,3,1,9,189.68659793814433
austin,5710 Signal Point,78724,30.28887176513672,-97.64627838134766,1.98,2,True,True,True,True,False,False,Single Family,2,1980,229900.0,1,2019-04-05,4,2019,37,0,1,2,0,0,0,0,0,4617.0,1320.0,1,0,1,2,3.1666666666666665,3.6666666666666665,1085,11,2.0,3,1,45,174.16666666666666
pflugerville,13800 Harrisglenn Dr,78660,30.41032409667969,-97.64022064208984,1.98,2,True,True,True,True,False,False,Single Family,2,2017,289000.0,1,2020-06-03,6,2020,44,0,3,2,1,1,0,1,0,5998.0,1780.0,0,2,1,1,1.2333333333333332,3.0,1108,14,2.0,4,1,8,162.35955056179776
austin,15201 Knighten Ln,78725,30.23963165283203,-97.5785903930664,1.98,2,True,True,True,True,False,False,Single Family,2,2014,230000.0,5,2019-12-02,12,2019,24,0,2,2,0,0,0,0,0,7535.0,1652.0,1,0,1,1,1.9666666666666668,3.0,1457,13,2.0,3,1,11,139.22518159806296
austin,7817 Bestride Bnd,78744,30.1521110534668,-97.71968841552734,1.98,3,True,True,True,True,False,False,Single Family,3,2019,439000.0,4,2020-08-03,8,2020,81,0,3,2,1,1,0,0,0,7405.0,2501.0,1,0,1,1,3.4333333333333336,3.6666666666666665,1532,12,3.0,4,1,6,175.5297880847661
austin,13016 Hymeadow Cir,78729,30.46333312988281,-97.78795623779295,2.21,0,True,True,False,True,False,False,Single Family,0,2012,375000.0,2,2018-04-18,4,2018,25,0,5,2,0,0,0,0,0,5837.0,2406.0,1,0,1,1,2.4,6.0,1228,14,2.0,3,1,13,155.86034912718205
austin,5716 Signal Point,78724,30.28889465332031,-97.64612579345705,1.98,2,True,True,True,True,False,False,Single Family,2,1980,225000.0,1,2020-06-10,6,2020,31,0,4,2,2,1,0,1,0,4617.0,1306.0,1,0,1,2,3.1666666666666665,3.6666666666666665,1085,11,2.0,3,1,45,172.28177641653906
austin,8110 Castle Peake Trl,78726,30.42425537109375,-97.8611068725586,1.98,0,True,True,False,True,False,False,Single Family,0,1989,342000.0,3,2019-09-13,9,2019,25,0,8,1,1,2,0,1,0,11325.6,1540.0,1,0,1,1,2.033333333333333,7.0,1277,16,2.0,3,1,36,222.07792207792207
austin,9209 Springwood Dr,78750,30.44031524658203,-97.79513549804688,1.98,0,True,True,False,True,False,False,Single Family,0,1995,550000.0,1,2019-12-02,12,2019,33,0,2,1,1,0,0,0,0,13503.6,2454.0,0,1,1,1,0.8666666666666667,8.666666666666666,1632,16,3.0,3,1,30,224.12387938060309
austin,12205 Wickline Way,78717,30.49216270446777,-97.79757690429688,2.21,0,True,True,False,True,False,False,Single Family,0,2016,360000.0,1,2018-06-29,6,2018,32,0,4,2,0,0,0,0,0,10890.0,1968.0,1,0,1,1,2.1,8.333333333333334,1481,16,2.0,3,1,9,182.9268292682927
austin,5405 Bonneville Bnd,78744,30.176950454711925,-97.69762420654295,1.98,2,True,True,True,True,False,False,Single Family,2,2015,284900.0,4,2019-07-29,7,2019,39,0,1,2,0,0,0,0,0,5488.0,1821.0,1,0,1,1,2.8666666666666667,3.6666666666666665,1532,12,2.0,3,1,10,156.45249862712797
austin,1307 Minnie Dr,78732,30.331302642822266,-97.92613983154295,1.98,2,False,True,True,True,True,True,Mobile / Manufactured,2,1986,279900.0,1,2018-05-11,5,2018,1,0,5,4,0,0,0,0,0,13068.0,1848.0,1,0,1,1,3.733333333333333,8.333333333333334,1533,17,2.0,2,1,39,151.46103896103895
austin,8107 Castle Peake Trl,78726,30.423587799072266,-97.86082458496094,1.98,2,True,True,True,True,False,False,Single Family,2,1989,413900.0,3,2020-04-29,4,2020,31,0,5,2,1,2,0,2,0,8712.0,2218.0,1,0,1,1,2.0,7.0,1277,16,2.0,3,1,36,186.60955816050495
austin,5700 Scout Blf,78731,30.35490226745605,-97.79246520996094,1.98,0,True,True,False,True,False,False,Townhouse,0,1983,415000.0,2,2019-07-19,7,2019,23,0,7,1,3,1,0,1,0,4181.0,1555.0,1,0,1,1,3.4,7.0,1177,16,2.0,3,1,42,266.88102893890675
austin,9402 Caracas Dr,78733,30.33530044555664,-97.85971069335938,1.98,0,True,True,False,True,False,False,Single Family,0,1994,585000.0,1,2018-10-20,10,2018,31,0,2,2,0,0,0,0,0,11761.2,2647.0,0,1,3,0,3.766666666666667,8.0,1373,14,3.0,4,2,31,221.00491122024934
austin,9804 Brandywine Cir,78750,30.434844970703125,-97.8052978515625,1.98,0,True,True,False,True,False,False,Single Family,0,1976,750000.0,2,2020-07-30,7,2020,76,0,3,1,1,1,0,2,0,14810.4,2373.0,0,1,1,1,1.1333333333333333,8.666666666666666,1632,16,3.0,4,1,49,316.05562579013906
